source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_shap_feature_importance,categorical__order_state_normalized_turingia,categorical_order_state_normalized_turingia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_ucayali,categorical_order_state_normalized_ucayali,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_uln_bator,categorical_order_state_normalized_uln_bator,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_ulsan,categorical_order_state_normalized_ulsan,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_umbra,categorical_order_state_normalized_umbra,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_upsala,categorical_order_state_normalized_upsala,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_usak,categorical_order_state_normalized_usak,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_utah,categorical_order_state_normalized_utah,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_utrecht,categorical_order_state_normalized_utrecht,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_uttar_pradesh,categorical_order_state_normalized_uttar_pradesh,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_uttarakhand,categorical_order_state_normalized_uttarakhand,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_uusimaa,categorical_order_state_normalized_uusimaa,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_valenciana,categorical_order_state_normalized_valenciana,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_valle_del_cauca,categorical_order_state_normalized_valle_del_cauca,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_valle_du_bandama,categorical_order_state_normalized_valle_du_bandama,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_valparaso,categorical_order_state_normalized_valparaso,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_van,categorical_order_state_normalized_van,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vargas,categorical_order_state_normalized_vargas,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_varna,categorical_order_state_normalized_varna,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vaud,categorical_order_state_normalized_vaud,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_veracruz,categorical_order_state_normalized_veracruz,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vermont,categorical_order_state_normalized_vermont,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vestagder,categorical_order_state_normalized_vestagder,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_victoria,categorical_order_state_normalized_victoria,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_viena,categorical_order_state_normalized_viena,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_villa_clara,categorical_order_state_normalized_villa_clara,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vilna,categorical_order_state_normalized_vilna,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_virginia,categorical_order_state_normalized_virginia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_virginia_occidental,categorical_order_state_normalized_virginia_occidental,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_visayas_occidental,categorical_order_state_normalized_visayas_occidental,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vitsyebsk,categorical_order_state_normalized_vitsyebsk,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vlor,categorical_order_state_normalized_vlor,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vneto,categorical_order_state_normalized_vneto,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vnnytsia,categorical_order_state_normalized_vnnytsia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_volinia,categorical_order_state_normalized_volinia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vornezh,categorical_order_state_normalized_vornezh,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vrancea,categorical_order_state_normalized_vrancea,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vrmland,categorical_order_state_normalized_vrmland,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_vstra_gtaland,categorical_order_state_normalized_vstra_gtaland,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_waikato,categorical_order_state_normalized_waikato,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_washington,categorical_order_state_normalized_washington,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_wellington,categorical_order_state_normalized_wellington,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_wisconsin,categorical_order_state_normalized_wisconsin,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_xinjiang_uygur,categorical_order_state_normalized_xinjiang_uygur,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yakarta,categorical_order_state_normalized_yakarta,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yalova,categorical_order_state_normalized_yalova,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yamaguchi,categorical_order_state_normalized_yamaguchi,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yaracuy,categorical_order_state_normalized_yaracuy,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yaroslavl,categorical_order_state_normalized_yaroslavl,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yazd,categorical_order_state_normalized_yazd,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yibuti,categorical_order_state_normalized_yibuti,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yobe,categorical_order_state_normalized_yobe,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yogyakarta,categorical_order_state_normalized_yogyakarta,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yoro,categorical_order_state_normalized_yoro,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yucatn,categorical_order_state_normalized_yucatn,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_yunnan,categorical_order_state_normalized_yunnan,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zacatecas,categorical_order_state_normalized_zacatecas,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zagrebacka,categorical_order_state_normalized_zagrebacka,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zanyn,categorical_order_state_normalized_zanyn,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zaporiyia,categorical_order_state_normalized_zaporiyia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zelanda,categorical_order_state_normalized_zelanda,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zhambyl,categorical_order_state_normalized_zhambyl,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zhejiang,categorical_order_state_normalized_zhejiang,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zhytmyr,categorical_order_state_normalized_zhytmyr,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zrich,categorical_order_state_normalized_zrich,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__order_state_normalized_zulia,categorical_order_state_normalized_zulia,shap_driver,caution,caution_approved:order_state_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_11_fitness_accessories,categorical_product_category_key_11_fitness_accessories,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_12_boxing_&_mma,categorical_product_category_key_12_boxing_mma,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_13_electronics,categorical_product_category_key_13_electronics,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_17_cleats,categorical_product_category_key_17_cleats,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_18_men's_footwear,categorical_product_category_key_18_men_s_footwear,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_24_women's_apparel,categorical_product_category_key_24_women_s_apparel,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_26_girls'_apparel,categorical_product_category_key_26_girls_apparel,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_29_shop_by_sport,categorical_product_category_key_29_shop_by_sport,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_32_golf_apparel,categorical_product_category_key_32_golf_apparel,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_33_golf_shoes,categorical_product_category_key_33_golf_shoes,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_35_golf_gloves,categorical_product_category_key_35_golf_gloves,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_36_golf_balls,categorical_product_category_key_36_golf_balls,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_37_electronics,categorical_product_category_key_37_electronics,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_3_baseball_&_softball,categorical_product_category_key_3_baseball_softball,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_40_accessories,categorical_product_category_key_40_accessories,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_41_trade-in,categorical_product_category_key_41_trade_in,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_43_camping_&_hiking,categorical_product_category_key_43_camping_hiking,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_44_hunting_&_shooting,categorical_product_category_key_44_hunting_shooting,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_45_fishing,categorical_product_category_key_45_fishing,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_46_indoor/outdoor_games,categorical_product_category_key_46_indoor_outdoor_games,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_48_water_sports,categorical_product_category_key_48_water_sports,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_5_lacrosse,categorical_product_category_key_5_lacrosse,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_6_tennis_&_racquet,categorical_product_category_key_6_tennis_racquet,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_7_hockey,categorical_product_category_key_7_hockey,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_category_key_9_cardio_equipment,categorical_product_category_key_9_cardio_equipment,shap_driver,caution,caution_approved:product_category_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_2_fitness,categorical_product_department_key_2_fitness,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_3_footwear,categorical_product_department_key_3_footwear,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_4_apparel,categorical_product_department_key_4_apparel,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_5_golf,categorical_product_department_key_5_golf,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_6_outdoors,categorical_product_department_key_6_outdoors,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__product_department_key_7_fan_shop,categorical_product_department_key_7_fan_shop,shap_driver,caution,caution_approved:product_department_key,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_shap_feature_importance,categorical__shipping_mode_normalized_first_class,categorical_shipping_mode_normalized_first_class,shap_driver,caution,caution_approved:shipping_mode_normalized,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_mode_normalized_same_day,categorical_shipping_mode_normalized_same_day,shap_driver,caution,caution_approved:shipping_mode_normalized,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_mode_normalized_second_class,categorical_shipping_mode_normalized_second_class,shap_driver,caution,caution_approved:shipping_mode_normalized,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_mode_normalized_standard_class,categorical_shipping_mode_normalized_standard_class,shap_driver,caution,caution_approved:shipping_mode_normalized,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_speed_tier_economy,categorical_shipping_speed_tier_economy,shap_driver,caution,caution_approved:shipping_speed_tier,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_speed_tier_expedited,categorical_shipping_speed_tier_expedited,shap_driver,caution,caution_approved:shipping_speed_tier,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,categorical__shipping_speed_tier_standard,categorical_shipping_speed_tier_standard,shap_driver,caution,caution_approved:shipping_speed_tier,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_shap_feature_importance,numeric_continuous__item_discount_rate,numeric_continuous_item_discount_rate,shap_driver,caution,caution_approved:item_discount_rate,Approved discount-rate predictor; interpret cautiously near profitability formulas.
ao2_shap_feature_importance,numeric_continuous__item_unit_price,numeric_continuous_item_unit_price,shap_driver,caution,caution_approved:item_unit_price,Approved order-time commercial predictor; interpret cautiously near profitability formulas.
ao2_shap_feature_importance,numeric_continuous__order_item_quantity,numeric_continuous_order_item_quantity,shap_driver,caution,caution_approved:order_item_quantity,Approved quantity predictor; interpret cautiously near profitability formulas.
ao2_shap_feature_importance,numeric_continuous__scheduled_shipping_days,numeric_continuous_scheduled_shipping_days,shap_driver,caution,caution_approved:scheduled_shipping_days,Approved planned shipping predictor; commercial interpretation should remain pre-dispatch.
ao2_gradient_boosting_feature_importance,binary_flags__geo_coordinates_available,binary_flags_geo_coordinates_available,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,binary_flags__order_is_weekend,binary_flags_order_is_weekend,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,binary_flags__order_zipcode_available,binary_flags_order_zipcode_available,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__Type_CASH,categorical_type_cash,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__Type_DEBIT,categorical_type_debit,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__Type_PAYMENT,categorical_type_payment,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__Type_TRANSFER,categorical_type_transfer,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__order_season_fall,categorical_order_season_fall,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__order_season_spring,categorical_order_season_spring,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__order_season_summer,categorical_order_season_summer,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,categorical__order_season_winter,categorical_order_season_winter,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_day_of_month,numeric_continuous_order_day_of_month,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_day_of_week,numeric_continuous_order_day_of_week,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_hour,numeric_continuous_order_hour,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_month,numeric_continuous_order_month,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_quarter,numeric_continuous_order_quarter,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_week_of_year,numeric_continuous_order_week_of_year,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_feature_importance,numeric_continuous__order_year,numeric_continuous_order_year,feature_importance_driver,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,Type,type,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,geo_coordinates_available,geo_coordinates_available,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_day_of_month,order_day_of_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_day_of_week,order_day_of_week,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_hour,order_hour,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_is_weekend,order_is_weekend,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_month,order_month,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_quarter,order_quarter,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
ao2_gradient_boosting_metadata,order_season,order_season,predictor,allowed,allowed_pre_dispatch_context,Allowed pre-dispatch predictor or model driver; not formula-like under current policy.
